shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP03983,Agricultural,843890,88545,87927,2462.92,0.015344100991436354,1.0070285577808864,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03932,Electronics,843890,96092,95470,2788.33,0.009410760506755371,1.006515135644705,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03917,Electronics,520942,89192,89294,1039.8,0.03250399175344954,0.9988577060048828,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03901,Electronics,847130,89406,88893,194.28,0.28077576340444715,1.005770983092032,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03876,Machinery,843890,96265,96605,2529.19,0.02707083416925823,0.9964805134309819,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03860,Agricultural,843890,81407,81880,498.23,0.27600069109512537,0.9942232535417684,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03838,Minerals,520942,93094,92531,1223.25,0.016591197250103603,1.0060844473743935,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03732,Textiles,520942,80753,81303,454.04,0.05715114847813597,0.9932351819736049,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03699,Textiles,100610,99944,100761,2454.53,0.009804522586002005,0.9918917041315588,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01493,Machinery,100610,94001,93867,422.88,0.09300738352037512,1.001427551748751,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08872,Agricultural,100610,88198,88724,1849.15,0.03032200203873675,0.9940715026373924,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08868,Minerals,520942,80719,80497,2976.23,0.045735621973267346,1.0027578667527983,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08815,Minerals,847130,85410,85259,71.2,0.25942444889389993,1.0017710740215109,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00416,Agricultural,520942,90774,90995,2085.31,0.010244814904368089,0.9975712951261059,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00387,Agricultural,100610,87152,87667,2688.74,0.09912445148130387,0.994125497621682,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00381,Machinery,843890,81240,82058,233.77,0.09126078458932017,0.9900314411757537,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00331,Machinery,100610,91120,91986,1508.95,0.01541254756945292,0.9905855238840693,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08725,Minerals,100610,87178,86709,1656.97,0.027661883208748243,1.00540889642367,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08648,Machinery,520942,84235,83807,2235.32,0.007826301684414118,1.005106971971315,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08563,Agricultural,843890,86815,87165,2433.61,0.021477026640723304,0.9959846268571101,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08562,Minerals,520942,80539,81261,1360.67,0.0191493668134742,0.9911150490395146,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08561,Electronics,520942,84328,84484,2394.71,0.010540043346140742,0.9981534965200511,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08543,Machinery,100610,99308,100133,996.79,0.5162062448438763,0.9917609579259585,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01488,Textiles,843890,95450,95692,223.79,0.23294152381925312,0.9974710529615851,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01466,Minerals,847130,89335,89034,741.75,1.881846140883047,1.003380730956713,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01442,Minerals,847130,85093,85273,948.59,0.047039706154437935,0.9978891325507487,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03659,Textiles,847130,87460,87018,2241.96,0.012694600931358135,1.0050794088579373,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03570,Agricultural,847130,82700,83099,2717.95,0.008248127985374146,0.9951984981768733,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03567,Agricultural,260300,87581,86663,715.0,0.05937513770766316,1.0105927558473629,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03554,Textiles,847130,88254,87999,77.55,0.30526477449132916,1.0028977602018205,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03514,Textiles,520942,82981,82382,1649.5,0.02392142635479245,1.0072710058022383,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03449,Electronics,100610,97342,98341,96.8,0.24798993182582468,0.9898414699870858,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03402,Textiles,260300,94608,94683,777.77,0.04370825495637534,0.9992078831469219,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03324,Textiles,847130,85420,85880,1967.08,0.017089638623726068,0.9946436888681882,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03315,Machinery,260300,97464,97021,1104.09,0.6538919431890113,1.0045660217890973,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03311,Agricultural,847130,87372,86949,242.87,0.0790307586424583,1.0048649208156506,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03277,Textiles,520942,81695,81295,1768.66,0.25379305597097596,1.0049203518051542,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01632,Agricultural,520942,82865,83327,2264.36,0.10515899242697893,0.9944555786239754,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01616,Machinery,847130,94627,93703,716.91,0.05766398350320251,1.0098609436197348,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01568,Machinery,260300,87911,87059,1116.34,0.015844930737839078,1.0097864666490541,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01566,Agricultural,100610,81830,81498,1599.33,0.09023840461588352,1.004073719600481,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03084,Agricultural,847130,82916,82394,2005.09,0.01611564974000094,1.0063354127727746,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03049,Textiles,843890,8888,9170,2942.06,0.0010168335536346854,0.969247546346783,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03047,Machinery,847130,9902,10082,276.42,0.008991541013921833,0.982146399523904,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02953,Electronics,520942,85249,85046,1999.21,0.1040032764161356,1.0023869435364392,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01735,Minerals,847130,87018,87670,633.43,0.03670207699937842,0.9925630204174746,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09505,Agricultural,843890,99280,98848,2314.99,0.04457974470803901,1.0043703463904177,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09467,Textiles,843890,97669,97382,292.89,0.15431119348709407,1.002947156558707,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00280,Textiles,843890,99848,100709,679.54,0.04852532731657117,0.9914506151386668,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00250,Electronics,843890,95536,96119,2523.41,0.011681542759303824,0.9939346018997285,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09367,Minerals,520942,99315,99843,2641.02,0.016855575553013334,0.9947116973648629,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09273,Minerals,843890,90506,90386,2457.56,0.008542701248989249,1.001327639236165,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09246,Agricultural,520942,88665,89401,862.89,0.02124762976237709,0.9917674298945202,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09187,Agricultural,260300,83895,84632,1480.52,0.016107419320596714,0.9912917099914926,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09098,Minerals,847130,80328,80377,72.27,0.3781893661500461,0.9993903728678603,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09011,Electronics,100610,85508,84704,1392.91,0.018129955516050414,1.0094918775972799,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08876,Textiles,843890,92929,92361,2184.96,0.1042431700638662,1.006149781834324,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01675,Electronics,260300,99817,98964,1425.11,0.05157703300664521,1.0086192959055817,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02788,Machinery,260300,99096,99704,1243.55,0.05757802747727407,0.9939019497713231,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02775,Textiles,100610,8926,9888,2501.44,0.012055218356388883,0.9027103559870551,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02764,Minerals,847130,91488,91609,252.83,0.3644066389020099,0.998679169077274,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02745,Minerals,100610,9840,9841,1380.3,0.002366827697541357,0.9998983843105376,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02656,Machinery,843890,97305,97842,832.41,0.024656300408441672,0.9945115594529956,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02653,Machinery,520942,88562,89124,2339.57,0.3235381591233307,0.9936941788968179,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02636,Textiles,843890,95894,96841,1216.75,0.02452134046278168,0.990221084044981,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02588,Textiles,100610,83346,83349,171.72,0.4452843010918136,0.9999640067667278,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02453,Machinery,847130,81992,82521,2507.6,0.12110148112700356,0.99358951054883,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02448,Textiles,100610,88031,87565,2715.88,0.01001960898177458,1.0053217609775595,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02331,Minerals,847130,83872,83827,372.24,0.13199589911252776,1.0005368198790365,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01922,Agricultural,520942,93890,93142,334.03,0.10210044950840248,1.0080307487492217,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP08969,Electronics,520942,9470,9682,289.02,0.007102947876378346,0.978103697583144,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02089,Machinery,260300,97024,97110,568.01,0.04344198731474628,0.999114406343322,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02010,Electronics,100610,95266,95528,1750.26,0.040021784998665745,0.997257348630768,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02008,Electronics,520942,97162,98028,2105.99,0.013735046602728139,0.9911657893663035,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP01961,Electronics,847130,82219,81733,372.61,0.2152751094618646,1.0059461906451495,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09885,Textiles,100610,80406,80345,2207.41,0.05519014262292584,1.0007592258385711,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09867,Textiles,260300,84401,83785,2512.82,0.011211001307059747,1.0073521513397385,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00053,Agricultural,520942,87986,88616,121.69,0.18244611120279797,0.9928906743703169,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00035,Electronics,260300,98179,98394,535.45,0.03987775625100756,0.9978149074130537,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00034,Textiles,847130,81213,80438,1937.08,0.012026814531814606,1.0096347497451452,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP00025,Textiles,260300,94045,93188,965.74,0.3942562054530733,1.0091964630639139,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP02388,Minerals,520942,84397,83905,1350.02,0.15512498794705845,1.0058637745068828,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP09647,Minerals,100610,91454,91020,2161.5,0.032849714728241115,1.0047681828169632,False,False,True,False,20,Medium,Value pattern statistically unusual (Benford)
SHP03895,Textiles,847130,128000,127229,292.52,0.22555511227710573,1.006059939164813,False,False,False,True,15,Medium,Suspiciously round declared value
SHP09991,Electronics,843890,143827,143857,1642.7,0.0549280077883834,0.9997914595744385,False,False,False,False,0,Low,No flags
SHP00004,Textiles,260300,128855,128541,1150.47,0.04004363651610337,1.0024428003516388,False,False,False,False,0,Low,No flags
SHP00005,Minerals,847130,16394,15414,44.73,0.23226246650442012,1.0635785649409628,False,False,False,False,0,Low,No flags
